      31104000                                                           0.00074717201601246955
      62208000                                                           0.00042669483755206828
      93312000                                                           0.00081499437686600515
     124416000                                                           0.00064618315040630853
     155520000                                                           0.00065742108486721355
     186624000                                                           0.00042134716990162975
     217728000                                                           0.00035407342735716077
     248832000                                                           0.00021963659475851174
     279936000                                                           0.00030949857697204570
     311040000                                                           0.00041054909497540755
     342144000                                                           0.00041828873919223301
     373248000                                                           0.00068503244558963346
     404352000                                                           0.00034795597799067970
     435456000                                                           0.00067142216275006171
     466560000                                                           0.00017218307505563419
     497664000                                                           0.00063360335142350412
     528768000                                                           0.00023735347409541557
     559872000                                                           0.00053847221783776892
     590976000                                                           0.00028091902142386931
     622080000                                                           0.00051228122692250624
     653184000                                                           0.00047120273350595098
     684288000                                                           0.00070192292507247993
     715392000                                                           0.00054504351433811398
     746496000                                                           0.00078469958357423923
     777600000                                                           0.00033184318073408650
     808704000                                                           0.00068182043908145703
     839808000                                                           0.00012904836500275949
     870912000                                                           0.00059037046972914570
     902016000                                                           0.00009470375992027564
     933120000                                                           0.00062307710672919889
     964224000                                                           0.00026659032800585745
     995328000                                                           0.00071732203438894769
    1026432000                                                           0.00046042781018341374
    1057536000                                                           0.00057633983834610434
    1088640000                                                           0.00049190172704202428
    1119744000                                                           0.00022362550864238779
    1150848000                                                           0.00062698575395548629
    1181952000                                                           0.00015310312847862770
    1213056000                                                           0.00092794264760717007
    1244160000                                                           0.00020840002706931213
    1275264000                                                           0.00108407137373697392
    1306368000                                                           0.00044352795245983594
    1337472000                                                           0.00106521227608200398
    1368576000                                                           0.00064967647413606111
    1399680000                                                           0.00076014311027062537
    1430784000                                                           0.00052084158464524236
    1461888000                                                           0.00038319327270588269
    1492992000                                                           0.00018121219929491074
    1524096000                                                           0.00047308187023694721
    1555200000                                                           0.00011907822247754752
    1586304000                                                           0.00100037661067174406
    1617408000                                                           0.00022558635031133656
    1648512000                                                           0.00140064800590628695
    1679616000                                                           0.00030643033362593225
    1710720000                                                           0.00137890171895413953
    1741824000                                                           0.00031057608998517569
    1772928000                                                           0.00102093103219555414
    1804032000                                                           0.00040104079344631998
    1835136000                                                           0.00071327440173707686
    1866240000                                                           0.00070698335439579953
    1897344000                                                           0.00057288471496297924
    1928448000                                                           0.00100668582642637294
    1959552000                                                           0.00059040323502151071
    1990656000                                                           0.00113830382751801919
    2021760000                                                           0.00058905583449508394
    2052864000                                                           0.00090882251954183983
    2083968000                                                           0.00050249884918441577
    2115072000                                                           0.00046801303391306620
    2146176000                                                           0.00048071681853344557
    2177280000                                                           0.00034609702314131631
    2208384000                                                           0.00074674973014335949
    2239488000                                                           0.00083880472711823513
    2270592000                                                           0.00093048189709925794
    2301696000                                                           0.00141146472031423127
    2332800000                                                           0.00073911123148833675
    2363904000                                                           0.00165555604005640138
    2395008000                                                           0.00040750855169344490
    2426112000                                                           0.00155093906554611483
    2457216000                                                           0.00027005898714025861
    2488320000                                                           0.00130318792161510121
    2519424000                                                           0.00036971978663276503
    2550528000                                                           0.00098304529694660264
    2581632000                                                           0.00056985667345820074
    2612736000                                                           0.00083407097836018663
    2643840000                                                           0.00071264357050478457
    2674944000                                                           0.00066368831360451675
    2706048000                                                           0.00059605988053101433
    2737152000                                                           0.00048043103037672622
    2768256000                                                           0.00050427104950544980
    2799360000                                                           0.00054064338604191893
    2830464000                                                           0.00065837011094697092
    2861568000                                                           0.00088830068996940753
    2892672000                                                           0.00083217740233771382
    2923776000                                                           0.00119658744311326046
    2954880000                                                           0.00089600375509165328
    2985984000                                                           0.00119283568620389143
    3017088000                                                           0.00089815714448051094
    3048192000                                                           0.00081303247985061749
    3079296000                                                           0.00099208772383626368
    3110400000                                                           0.00051518399277221629
    3141504000                                                           0.00132556051942251693
    3172608000                                                           0.00051475731485856374
    3203712000                                                           0.00129472650566013972
    3234816000                                                           0.00043674903123465050
    3265920000                                                           0.00095057320559654790
    3297024000                                                           0.00048698986142265524
    3328128000                                                           0.00057459732984736305
    3359232000                                                           0.00041662059572134553
    3390336000                                                           0.00040223763163297360
    3421440000                                                           0.00043954047191648715
    3452544000                                                           0.00077396111820144691
    3483648000                                                           0.00094057637590036594
    3514752000                                                           0.00148455954468829759
    3545856000                                                           0.00151813680119781719
    3576960000                                                           0.00150146987133845594
    3608064000                                                           0.00153433692649560659
    3639168000                                                           0.00106604878569984469
    3670272000                                                           0.00116658063604476870
    3701376000                                                           0.00059796010682832815
    3732480000                                                           0.00065339751116119529
    3763584000                                                           0.00047290357210248670
    3794688000                                                           0.00054476698114757320
    3825792000                                                           0.00069389111150912438
    3856896000                                                           0.00087164338898021944
    3888000000                                                           0.00081750599264683497
    3919104000                                                           0.00113726906813638536
    3950208000                                                           0.00058163383197344319
    3981312000                                                           0.00108980105574434372
    4012416000                                                           0.00025400389767792147
    4043520000                                                           0.00085366737153225611
    4074624000                                                           0.00022563812142128227
    4105728000                                                           0.00080896356653299302
    4136832000                                                           0.00062798692713708768
    4167936000                                                           0.00114069534897027226
    4199040000                                                           0.00111606893846431368
    4230144000                                                           0.00138620475080368759
    4261248000                                                           0.00111873357028344374
    4292352000                                                           0.00111288628436913562
